R-HSA-3282872, true, R-HSA-70420, R-HSA-450097, https://release.reactome.org/PathwayBrowser/#/R-HSA-3282872&SEL=R-HSA-70420&FLG=R-HSA-450097
R-HSA-3274531, true, R-HSA-70420, R-HSA-450097, https://release.reactome.org/PathwayBrowser/#/R-HSA-3274531&SEL=R-HSA-70420&FLG=R-HSA-450097
R-HSA-3371556, false, R-HSA-3371554, R-HSA-1027362, https://release.reactome.org/PathwayBrowser/#/R-HSA-3371556&SEL=R-HSA-3371554&FLG=R-HSA-1027362
R-HSA-3656248, true, R-HSA-9035982, R-HSA-3700928, https://release.reactome.org/PathwayBrowser/#/R-HSA-3656248&SEL=R-HSA-9035982&FLG=R-HSA-3700928
R-HSA-373076, false, R-HSA-418904, R-HSA-418897, https://release.reactome.org/PathwayBrowser/#/R-HSA-373076&SEL=R-HSA-418904&FLG=R-HSA-418897
R-HSA-3785653, true, R-HSA-71541, R-HSA-71520, https://release.reactome.org/PathwayBrowser/#/R-HSA-3785653&SEL=R-HSA-71541&FLG=R-HSA-71520
R-HSA-3785653, true, R-HSA-71515, R-HSA-453340, https://release.reactome.org/PathwayBrowser/#/R-HSA-3785653&SEL=R-HSA-71515&FLG=R-HSA-453340
R-HSA-379724, false, R-HSA-379887, R-HSA-379858, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-379887&FLG=R-HSA-379858
R-HSA-379724, false, R-HSA-380229, R-HSA-379573, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-380229&FLG=R-HSA-379573
R-HSA-379724, false, R-HSA-380158, R-HSA-379632, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-380158&FLG=R-HSA-379632
R-HSA-379724, false, R-HSA-380200, R-HSA-379635, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-380200&FLG=R-HSA-379635
R-HSA-379724, false, R-HSA-380233, R-HSA-379687, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-380233&FLG=R-HSA-379687
R-HSA-379724, false, R-HSA-380239, R-HSA-379672, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-380239&FLG=R-HSA-379672
R-HSA-379724, false, R-HSA-380201, R-HSA-379590, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-380201&FLG=R-HSA-379590
R-HSA-379724, false, R-HSA-380170, R-HSA-379656, https://release.reactome.org/PathwayBrowser/#/R-HSA-379724&SEL=R-HSA-380170&FLG=R-HSA-379656
R-HSA-3814836, true, R-HSA-71541, R-HSA-71520, https://release.reactome.org/PathwayBrowser/#/R-HSA-3814836&SEL=R-HSA-71541&FLG=R-HSA-71520
R-HSA-3814836, true, R-HSA-71515, R-HSA-453340, https://release.reactome.org/PathwayBrowser/#/R-HSA-3814836&SEL=R-HSA-71515&FLG=R-HSA-453340
R-HSA-3828062, true, R-HSA-71541, R-HSA-71520, https://release.reactome.org/PathwayBrowser/#/R-HSA-3828062&SEL=R-HSA-71541&FLG=R-HSA-71520
R-HSA-3828062, true, R-HSA-71515, R-HSA-453340, https://release.reactome.org/PathwayBrowser/#/R-HSA-3828062&SEL=R-HSA-71515&FLG=R-HSA-453340
R-HSA-382556, false, R-HSA-8866551, R-HSA-8866538, https://release.reactome.org/PathwayBrowser/#/R-HSA-382556&SEL=R-HSA-8866551&FLG=R-HSA-8866538
R-HSA-3858516, true, R-HSA-71541, R-HSA-71520, https://release.reactome.org/PathwayBrowser/#/R-HSA-3858516&SEL=R-HSA-71541&FLG=R-HSA-71520
R-HSA-3858516, true, R-HSA-71515, R-HSA-453340, https://release.reactome.org/PathwayBrowser/#/R-HSA-3858516&SEL=R-HSA-71515&FLG=R-HSA-453340
R-HSA-3878781, true, R-HSA-71541, R-HSA-71520, https://release.reactome.org/PathwayBrowser/#/R-HSA-3878781&SEL=R-HSA-71541&FLG=R-HSA-71520
R-HSA-3878781, true, R-HSA-71515, R-HSA-453340, https://release.reactome.org/PathwayBrowser/#/R-HSA-3878781&SEL=R-HSA-71515&FLG=R-HSA-453340
R-HSA-425393, false, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-425393&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-425366, false, R-HSA-435349, R-HSA-435359, https://release.reactome.org/PathwayBrowser/#/R-HSA-425366&SEL=R-HSA-435349&FLG=R-HSA-435359
R-HSA-425366, false, R-HSA-444126, R-HSA-444114, https://release.reactome.org/PathwayBrowser/#/R-HSA-425366&SEL=R-HSA-444126&FLG=R-HSA-444114
R-HSA-425366, false, R-HSA-442405, R-HSA-442360, https://release.reactome.org/PathwayBrowser/#/R-HSA-425366&SEL=R-HSA-442405&FLG=R-HSA-442360
R-HSA-425366, false, R-HSA-375487, R-HSA-375471, https://release.reactome.org/PathwayBrowser/#/R-HSA-425366&SEL=R-HSA-375487&FLG=R-HSA-375471
R-HSA-425366, false, R-HSA-561072, R-HSA-549257, https://release.reactome.org/PathwayBrowser/#/R-HSA-425366&SEL=R-HSA-561072&FLG=R-HSA-549257
